variant,case_id,complexity,category,P@5,R@5,F1@5,nDCG@5,MAP,MRR,rank_changed_at5,mean_abs_score_delta,n_detected_problems,h2l_mean_top5
w/o Margin Activation,MENTAL_003,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0512025907188861,1,0.030851418
w/o Margin Activation,MENTAL_004,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04804285648937721,4,0.030098942
w/o Margin Activation,MENTAL_005,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05504185901763866,0,0.030942136000000002
w/o Margin Activation,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,0.5,0.3333333333333333,0.3333333333333333,True,0.05087943555140985,1,0.030266102
w/o Margin Activation,MENTAL_007,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05195359442232784,1,0.031137941999999995
w/o Margin Activation,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.049191431945654826,6,0.03128669
w/o Margin Activation,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04837289011739788,0,0.03130764
w/o Margin Activation,MENTAL_010,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.04695865442093221,4,0.030003844000000002
w/o Margin Activation,SUBSTANCE_001,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,True,0.06770569775217722,4,0.031355718
w/o Margin Activation,SUBSTANCE_002,complex,ผู้ประสบปัญหายาเสพติด,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.06659217880612006,7,0.03153027
w/o Margin Activation,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,True,0.047945392949668,1,0.03058356
w/o Margin Activation,SUBSTANCE_005,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,True,0.048403146365932535,3,0.030357054
w/o Margin Activation,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.048433479973569185,1,0.030780903999999998
w/o Margin Activation,NCD_002,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,True,0.07862247896642717,1,0.031443745999999995
w/o Margin Activation,NCD_003,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.4,1.0,0.5714285714285715,0.9197207891481876,0.8333333333333333,1.0,True,0.07173283174038377,5,0.031093723999999996
w/o Margin Activation,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,True,0.1118461087456847,4,0.03158367199999999
w/o Margin Activation,NCD_005,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.04836192581291674,1,0.031062533999999996
w/o Margin Activation,NCD_006,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.04980155262855901,1,0.030812624
w/o Margin Activation,NCD_007,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.05210883571131222,4,0.031193592000000003
w/o Margin Activation,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.08989392506558617,2,0.031406516
w/o Margin Activation,NCD_009,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.04967269250419267,1,0.031670194
w/o Margin Activation,NCD_010,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.057614177236830336,4,0.031306520000000004
w/o Margin Activation,HIV_TB_001,moderate,ผู้ป่วยเอดส์และวัณโรค,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,True,0.08305761870741399,3,0.031166594
w/o Margin Activation,HIV_TB_002,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.08005148291717708,3,0.031762044
w/o Margin Activation,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05426625106029497,1,0.031579676
w/o Margin Activation,HIV_TB_004,moderate,ผู้ป่วยเอดส์และวัณโรค,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04793933323582274,2,0.030960524
w/o Margin Activation,HIV_TB_005,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,0.5,0.3333333333333333,0.3333333333333333,True,0.08656824203623885,6,0.031528617999999994
w/o Margin Activation,BEDRIDDEN_001,complex,เคสติดเตียงไร้ญาติ,0.6,0.6,0.6,0.7227265726449519,0.8583333333333332,1.0,True,0.07601799688539976,5,0.0315316
w/o Margin Activation,BEDRIDDEN_002,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.10772541548187173,3,0.031115622
w/o Margin Activation,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.0452840315732025,3,0.030920120000000002
w/o Margin Activation,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.130612734487495,4,0.031626296
w/o Margin Activation,BEDRIDDEN_005,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.058129787743977895,4,0.031397126
w/o Margin Activation,BEDRIDDEN_006,simple,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05372291446318599,2,0.031097701999999998
w/o Margin Activation,BEDRIDDEN_007,complex,เคสติดเตียงไร้ญาติ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,True,0.09808966751341944,6,0.031670196
w/o Margin Activation,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.09758136731074195,3,0.031173598000000004
w/o Margin Activation,BEDRIDDEN_009,moderate,เคสติดเตียงไร้ญาติ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.625,1.0,True,0.05328120578867313,2,0.031178672
w/o KL Penalty,CHILD_001,moderate,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,True,0.05226636878368636,2,0.031189829999999995
w/o KL Penalty,CHILD_002,complex,เด็กและเยาวชน,0.6,0.6,0.6,0.3901571199623462,0.6944444444444444,1.0,True,0.05022459679452411,5,0.031128290000000003
w/o KL Penalty,CHILD_003,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05253838848617157,2,0.031076815999999997
w/o KL Penalty,CHILD_004,moderate,เด็กและเยาวชน,0.4,0.4,0.4000000000000001,0.26261611549809705,0.5988095238095238,1.0,True,0.05438156466465651,3,0.031525896
w/o KL Penalty,CHILD_005,complex,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.050041510342967714,0,0.029469802
w/o KL Penalty,ELDER_001,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05030039983292456,1,0.031436903999999995
w/o KL Penalty,ELDER_002,moderate,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.14486344442471155,7,0.031620728
w/o KL Penalty,ELDER_003,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04954912384393398,2,0.030983168
w/o KL Penalty,ELDER_004,complex,ผู้สูงอายุ,0.8,0.5714285714285714,0.6666666666666666,0.8687949224876582,0.8347247990105133,1.0,True,0.12189492095396978,10,0.031617743999999996
w/o KL Penalty,ELDER_005,moderate,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.04872309034280823,2,0.030772452
w/o KL Penalty,ELDER_006,moderate,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.05492628886742999,5,0.03148498
w/o KL Penalty,ELDER_007,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05075428638362854,0,0.031301532
w/o KL Penalty,ELDER_008,complex,ผู้สูงอายุ,0.6,1.0,0.7499999999999999,0.5865409417085417,0.6388888888888888,0.5,True,0.07546675210189076,6,0.031575498
w/o KL Penalty,ELDER_009,moderate,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,True,0.04757550294355187,4,0.029880928
w/o KL Penalty,ELDER_010,complex,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.07637816723865189,3,0.03111699
w/o KL Penalty,DISABLED_001,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.049095283348826,2,0.031382983999999996
w/o KL Penalty,DISABLED_002,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.04815143358738415,2,0.030422460000000002
w/o KL Penalty,DISABLED_003,complex,คนพิการ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6,1.0,True,0.047601314476605865,1,0.030906042
w/o KL Penalty,DISABLED_004,moderate,คนพิการ,0.2,0.5,0.28571428571428575,0.23719771276929622,0.2111111111111111,0.2,True,0.05856986239172436,3,0.031040602
w/o KL Penalty,DISABLED_005,simple,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.06016455102307789,3,0.030220234000000002
w/o KL Penalty,DISABLED_006,moderate,คนพิการ,0.6,0.6,0.6,0.7392913723522897,0.5666666666666667,1.0,True,0.05140652526591224,4,0.030714532
w/o KL Penalty,DISABLED_007,complex,คนพิการ,0.8,0.5,0.6153846153846154,0.9218235822624828,0.8009129759129758,1.0,True,0.047662669596050915,8,0.031119966
w/o KL Penalty,DISABLED_008,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.07070928032301636,3,0.030407069999999998
w/o KL Penalty,DISABLED_009,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.06317415478585732,2,0.03136627399999999
w/o KL Penalty,DISABLED_010,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.04750969603971882,4,0.030554598
w/o KL Penalty,HOMELESS_001,moderate,คนเร่ร่อน/ไร้ที่อยู่,0.2,0.5,0.28571428571428575,0.8262346571285599,0.5769230769230769,1.0,True,0.04541170256300068,4,0.030609772
w/o KL Penalty,HOMELESS_002,complex,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,True,0.05427079468870775,2,0.029955638
w/o KL Penalty,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.43067655807339306,0.25,0.25,True,0.04838662673050146,4,0.030978434
w/o KL Penalty,HOMELESS_004,moderate,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.051757361174266076,2,0.031252422
w/o KL Penalty,HOMELESS_005,complex,คนเร่ร่อน/ไร้ที่อยู่,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05171374764592505,4,0.031077465999999998
w/o KL Penalty,MENTAL_001,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.6,0.75,0.6666666666666665,0.7903299296767691,0.9166666666666666,1.0,True,0.08009465533476146,4,0.031219591999999997
w/o KL Penalty,MENTAL_002,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05225742171066542,2,0.030430205999999998
w/o KL Penalty,MENTAL_003,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0512025907188861,1,0.030851418
w/o KL Penalty,MENTAL_004,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04804285648937721,4,0.030098942
w/o KL Penalty,MENTAL_005,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05504185901763866,0,0.030942136000000002
w/o KL Penalty,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,0.5,0.3333333333333333,0.3333333333333333,True,0.05087943555140985,1,0.030266102
w/o KL Penalty,MENTAL_007,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05195359442232784,1,0.031137941999999995
w/o KL Penalty,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.049191431945654826,6,0.03128669
w/o KL Penalty,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04837289011739788,0,0.03130764
w/o KL Penalty,MENTAL_010,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.04695865442093221,4,0.030003844000000002
w/o KL Penalty,SUBSTANCE_001,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,True,0.06770569775217722,4,0.031355718
w/o KL Penalty,SUBSTANCE_002,complex,ผู้ประสบปัญหายาเสพติด,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.06659217880612006,7,0.03153027
w/o KL Penalty,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,True,0.047945392949668,1,0.03058356
w/o KL Penalty,SUBSTANCE_005,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,True,0.048403146365932535,3,0.030357054
w/o KL Penalty,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.048433479973569185,1,0.030780903999999998
w/o KL Penalty,NCD_002,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,True,0.07862247896642717,1,0.031443745999999995
w/o KL Penalty,NCD_003,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.4,1.0,0.5714285714285715,0.9197207891481876,0.8333333333333333,1.0,True,0.07173283174038377,5,0.031093723999999996
w/o KL Penalty,NCD_004,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,True,0.1118461087456847,4,0.03158367199999999
w/o KL Penalty,NCD_005,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.04836192581291674,1,0.031062533999999996
w/o KL Penalty,NCD_006,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.04980155262855901,1,0.030812624
w/o KL Penalty,NCD_007,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.05210883571131222,4,0.031193592000000003
w/o KL Penalty,NCD_008,complex,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.08989392506558617,2,0.031406516
w/o KL Penalty,NCD_009,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.04967269250419267,1,0.031670194
w/o KL Penalty,NCD_010,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.057614177236830336,4,0.031306520000000004
w/o KL Penalty,HIV_TB_001,moderate,ผู้ป่วยเอดส์และวัณโรค,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,True,0.08305761870741399,3,0.031166594
w/o KL Penalty,HIV_TB_002,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.08005148291717708,3,0.031762044
w/o KL Penalty,HIV_TB_003,simple,ผู้ป่วยเอดส์และวัณโรค,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05426625106029497,1,0.031579676
w/o KL Penalty,HIV_TB_004,moderate,ผู้ป่วยเอดส์และวัณโรค,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04793933323582274,2,0.030960524
w/o KL Penalty,HIV_TB_005,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,0.5,0.3333333333333333,0.3333333333333333,True,0.08656824203623885,6,0.031528617999999994
w/o KL Penalty,BEDRIDDEN_001,complex,เคสติดเตียงไร้ญาติ,0.6,0.6,0.6,0.7227265726449519,0.8583333333333332,1.0,True,0.07601799688539976,5,0.0315316
w/o KL Penalty,BEDRIDDEN_002,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.10772541548187173,3,0.031115622
w/o KL Penalty,BEDRIDDEN_003,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.0452840315732025,3,0.030920120000000002
w/o KL Penalty,BEDRIDDEN_004,complex,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.130612734487495,4,0.031626296
w/o KL Penalty,BEDRIDDEN_005,moderate,เคสติดเตียงไร้ญาติ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.058129787743977895,4,0.031397126
w/o KL Penalty,BEDRIDDEN_006,simple,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05372291446318599,2,0.031097701999999998
w/o KL Penalty,BEDRIDDEN_007,complex,เคสติดเตียงไร้ญาติ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,True,0.09808966751341944,6,0.031670196
w/o KL Penalty,BEDRIDDEN_008,moderate,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.09758136731074195,3,0.031173598000000004
w/o KL Penalty,BEDRIDDEN_009,moderate,เคสติดเตียงไร้ญาติ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.625,1.0,True,0.05328120578867313,2,0.031178672
w/o Negation Gate,CHILD_001,moderate,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,True,0.05226636878368636,2,0.031189829999999995
w/o Negation Gate,CHILD_002,complex,เด็กและเยาวชน,0.6,0.6,0.6,0.3901571199623462,0.6944444444444444,1.0,True,0.05022459679452411,5,0.031128290000000003
w/o Negation Gate,CHILD_003,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05253838848617157,2,0.031076815999999997
w/o Negation Gate,CHILD_004,moderate,เด็กและเยาวชน,0.4,0.4,0.4000000000000001,0.26261611549809705,0.5988095238095238,1.0,True,0.05438156466465651,3,0.031525896
w/o Negation Gate,CHILD_005,complex,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.050041510342967714,0,0.029469802
w/o Negation Gate,ELDER_001,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05030039983292456,1,0.031436903999999995
w/o Negation Gate,ELDER_002,moderate,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.14486344442471155,7,0.031620728
w/o Negation Gate,ELDER_003,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04954912384393398,2,0.030983168
w/o Negation Gate,ELDER_004,complex,ผู้สูงอายุ,0.8,0.5714285714285714,0.6666666666666666,0.8687949224876582,0.8347247990105133,1.0,True,0.12189492095396978,10,0.031617743999999996
w/o Negation Gate,ELDER_005,moderate,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.04872309034280823,2,0.030772452
w/o Negation Gate,ELDER_006,moderate,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.05492628886742999,5,0.03148498
w/o Negation Gate,ELDER_007,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05075428638362854,0,0.031301532
w/o Negation Gate,ELDER_008,complex,ผู้สูงอายุ,0.6,1.0,0.7499999999999999,0.5865409417085417,0.6388888888888888,0.5,True,0.07546675210189076,6,0.031575498
w/o Negation Gate,ELDER_009,moderate,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,True,0.04757550294355187,4,0.029880928
w/o Negation Gate,ELDER_010,complex,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.07637816723865189,3,0.03111699
w/o Negation Gate,DISABLED_001,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.049095283348826,2,0.031382983999999996
w/o Negation Gate,DISABLED_002,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.04815143358738415,2,0.030422460000000002
w/o Negation Gate,DISABLED_003,complex,คนพิการ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6,1.0,True,0.047601314476605865,1,0.030906042
w/o Negation Gate,DISABLED_004,moderate,คนพิการ,0.2,0.5,0.28571428571428575,0.23719771276929622,0.2111111111111111,0.2,True,0.05856986239172436,3,0.031040602
w/o Negation Gate,DISABLED_005,simple,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.06016455102307789,3,0.030220234000000002
w/o Negation Gate,DISABLED_006,moderate,คนพิการ,0.6,0.6,0.6,0.7392913723522897,0.5666666666666667,1.0,True,0.05140652526591224,4,0.030714532
w/o Negation Gate,DISABLED_007,complex,คนพิการ,0.8,0.5,0.6153846153846154,0.9218235822624828,0.8009129759129758,1.0,True,0.047662669596050915,8,0.031119966
w/o Negation Gate,DISABLED_008,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.07070928032301636,3,0.030407069999999998
w/o Negation Gate,DISABLED_009,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.06317415478585732,2,0.03136627399999999
w/o Negation Gate,DISABLED_010,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.04750969603971882,4,0.030554598
w/o Negation Gate,HOMELESS_001,moderate,คนเร่ร่อน/ไร้ที่อยู่,0.2,0.5,0.28571428571428575,0.8262346571285599,0.5769230769230769,1.0,True,0.04541170256300068,4,0.030609772
w/o Negation Gate,HOMELESS_002,complex,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,True,0.05427079468870775,2,0.029955638
w/o Negation Gate,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.43067655807339306,0.25,0.25,True,0.04838662673050146,4,0.030978434
w/o Negation Gate,HOMELESS_004,moderate,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.051757361174266076,2,0.031252422
w/o Negation Gate,HOMELESS_005,complex,คนเร่ร่อน/ไร้ที่อยู่,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05171374764592505,4,0.031077465999999998
w/o Negation Gate,MENTAL_001,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.6,0.75,0.6666666666666665,0.7903299296767691,0.9166666666666666,1.0,True,0.08009465533476146,4,0.031219591999999997
w/o Negation Gate,MENTAL_002,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05225742171066542,2,0.030430205999999998
w/o Negation Gate,MENTAL_003,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0512025907188861,1,0.030851418
w/o Negation Gate,MENTAL_004,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04804285648937721,4,0.030098942
w/o Negation Gate,MENTAL_005,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05504185901763866,0,0.030942136000000002
w/o Negation Gate,MENTAL_006,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,0.5,0.3333333333333333,0.3333333333333333,True,0.05087943555140985,1,0.030266102
w/o Negation Gate,MENTAL_007,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05195359442232784,1,0.031137941999999995
w/o Negation Gate,MENTAL_008,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.049191431945654826,6,0.03128669
w/o Negation Gate,MENTAL_009,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04837289011739788,0,0.03130764
w/o Negation Gate,MENTAL_010,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.04695865442093221,4,0.030003844000000002
w/o Negation Gate,SUBSTANCE_001,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,True,0.06770569775217722,4,0.031355718
w/o Negation Gate,SUBSTANCE_002,complex,ผู้ประสบปัญหายาเสพติด,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,True,0.06659217880612006,7,0.03153027
w/o Negation Gate,SUBSTANCE_003,simple,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,True,0.047945392949668,1,0.03058356
w/o Negation Gate,SUBSTANCE_005,moderate,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,True,0.048403146365932535,3,0.030357054
w/o Negation Gate,NCD_001,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,True,0.048433479973569185,1,0.030780903999999998
w/o Negation Gate,NCD_002,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,True,0.07862247896642717,1,0.031443745999999995
w/o Negation Gate,NCD_003,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.4,1.0,0.5714285714285715,0.9197207891481876,0.8333333333333333,1.0,True,0.07173283174038377,5,0.031093723999999996
