model,repeat,case_id,complexity,category,evaluation_slice,augmentation,augmentation_type,strategy,P@5,R@5,F1@5,DCG@5,IDCG@5,nDCG@5,P@10,R@10,F1@10,DCG@10,IDCG@10,nDCG@10,P@15,R@15,F1@15,DCG@15,IDCG@15,nDCG@15,MAP,MRR
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_POS,simple,เคสปัญหาด้านการเงิน,,,polarity,h2l-hyde,0.2,1.0,0.33333333333333337,1.1605584217036249,3.0,0.38685280723454163,0.1,1.0,0.18181818181818182,1.1605584217036249,3.0,0.38685280723454163,0.06666666666666667,1.0,0.125,1.1605584217036249,3.0,0.38685280723454163,0.2,0.2
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_POS,simple,เคสปัญหาด้านการเงิน,,,polarity,h2l-hybrid,0.2,0.3333333333333333,0.25,3.0,5.392789260714372,0.5562983930884396,0.2,0.6666666666666666,0.30769230769230765,3.946394630357186,5.392789260714372,0.7317909971201833,0.2,1.0,0.33333333333333337,4.202352655167002,5.392789260714372,0.779254009753447,0.4880952380952381,1.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,,,polarity,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,,,polarity,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,,,polarity,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,,,polarity,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,hyde,0.2,0.3333333333333333,0.25,1.2920296742201793,5.392789260714372,0.23958467719708867,0.2,0.6666666666666666,0.30769230769230765,1.6253630075535126,5.392789260714372,0.3013956097624708,0.2,1.0,0.33333333333333337,2.3753630075535126,5.392789260714372,0.44047020803458076,0.24523809523809526,0.25
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.06666666666666667,1.0,0.125,0.7678740744294464,3.0,0.2559580248098155,0.07142857142857142,0.07142857142857142
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-hyde,0.4,0.6666666666666666,0.5,1.9229594277916369,5.392789260714372,0.35657974655158436,0.2,0.6666666666666666,0.30769230769230765,1.9229594277916369,5.392789260714372,0.35657974655158436,0.2,1.0,0.33333333333333337,2.7597882647450263,5.392789260714372,0.5117552589806639,0.42424242424242425,0.5
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,,,polarity,bm25_only,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3010299956639812,1.0,0.3010299956639812,0.06666666666666667,1.0,0.125,0.3010299956639812,1.0,0.3010299956639812,0.1111111111111111,0.1111111111111111
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,,,polarity,naive_rag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.27894294565112987,1.0,0.27894294565112987,0.09090909090909091,0.09090909090909091
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,,,polarity,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,,,polarity,basic,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.2890648263178879,1.0,0.2890648263178879,0.06666666666666667,1.0,0.125,0.2890648263178879,1.0,0.2890648263178879,0.1,0.1
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.25,1.0,0.25,0.06666666666666667,0.06666666666666667
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,,,polarity,h2l-naive_rag,0.2,1.0,0.33333333333333337,0.43067655807339306,1.0,0.43067655807339306,0.1,1.0,0.18181818181818182,0.43067655807339306,1.0,0.43067655807339306,0.06666666666666667,1.0,0.125,0.43067655807339306,1.0,0.43067655807339306,0.25,0.25
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,4.130929753571458,0.0,0.2,0.6666666666666666,0.30769230769230765,1.235459456675074,4.130929753571458,0.2990753971565212,0.2,1.0,0.33333333333333337,1.5056976111023939,4.130929753571458,0.3644936372497306,0.19166666666666665,0.125
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,1.0,0.125,0.25,1.0,0.25,0.06666666666666667,0.06666666666666667
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,,,polarity,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,,,polarity,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,,,polarity,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,,,polarity,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_POS,simple,ผู้สูงอายุ,,,polarity,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_POS,simple,ผู้สูงอายุ,,,polarity,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_POS,simple,ผู้สูงอายุ,,,polarity,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_POS,simple,ผู้สูงอายุ,,,polarity,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_POS,simple,ผู้สูงอายุ,,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_POS,simple,ผู้สูงอายุ,,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_POS,simple,ผู้สูงอายุ,,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_POS,simple,ผู้สูงอายุ,,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_NEG,simple,ผู้สูงอายุ,,,polarity,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_NEG,simple,ผู้สูงอายุ,,,polarity,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_NEG,simple,ผู้สูงอายุ,,,polarity,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_NEG,simple,ผู้สูงอายุ,,,polarity,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_NEG,simple,ผู้สูงอายุ,,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_NEG,simple,ผู้สูงอายุ,,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_NEG,simple,ผู้สูงอายุ,,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_ML_NEG,simple,ผู้สูงอายุ,,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,bm25_only,0.2,1.0,0.33333333333333337,0.38685280723454163,1.0,0.38685280723454163,0.1,1.0,0.18181818181818182,0.38685280723454163,1.0,0.38685280723454163,0.06666666666666667,1.0,0.125,0.38685280723454163,1.0,0.38685280723454163,0.2,0.2
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,naive_rag,0.0,0.0,0.0,0.0,3.6309297535714578,0.0,0.1,0.5,0.16666666666666669,1.0,3.6309297535714578,0.27541155237618664,0.13333333333333333,1.0,0.23529411764705882,1.2702381544273198,3.6309297535714578,0.34983826199829043,0.15476190476190477,0.14285714285714285
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,hyde,0.0,0.0,0.0,0.0,3.6309297535714578,0.0,0.1,0.5,0.16666666666666669,0.2890648263178879,3.6309297535714578,0.07961179255356228,0.13333333333333333,1.0,0.23529411764705882,1.1258936632712775,3.6309297535714578,0.31008412161205406,0.14090909090909093,0.1
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,basic,0.2,1.0,0.33333333333333337,1.1605584217036249,3.0,0.38685280723454163,0.1,1.0,0.18181818181818182,1.1605584217036249,3.0,0.38685280723454163,0.06666666666666667,1.0,0.125,1.1605584217036249,3.0,0.38685280723454163,0.2,0.2
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-bm25,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3562071871080222,1.0,0.3562071871080222,0.06666666666666667,1.0,0.125,0.3562071871080222,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-naive_rag,0.0,0.0,0.0,0.0,1.0,0.0,0.1,1.0,0.18181818181818182,0.3010299956639812,1.0,0.3010299956639812,0.06666666666666667,1.0,0.125,0.3010299956639812,1.0,0.3010299956639812,0.1111111111111111,0.1111111111111111
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-hyde,0.0,0.0,0.0,0.0,3.6309297535714578,0.0,0.1,0.5,0.16666666666666669,0.3010299956639812,3.6309297535714578,0.0829071384176138,0.13333333333333333,1.0,0.23529411764705882,1.0510299956639813,3.6309297535714578,0.2894658026997538,0.12222222222222222,0.1111111111111111
scb10x/llama3.1-typhoon2-8b-instruct:latest,1,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,,,polarity,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
